OrderDate,OrderQuantity,OrderNumber,ProductName,ProductPrice,ProductCost,ProductColor,SubcategoryName,CategoryName,FirstName,LastName,Gender,EducationLevel,Occupation,MaritalStatus,Country,Region
2021-08-10 00:00:00,2,SO52355,Mountain Tire Tube,4.99,1.8663,NA,Tires and Tubes,Accessories,HOLLY,CHANDRA,F,Partial College,Manual,M,France,France
2021-08-10 00:00:00,2,SO52356,Water Bottle - 30 oz.,4.99,1.8663,NA,Bottles and Cages,Accessories,CRAIG,ROMERO,M,Partial College,Manual,M,Germany,Germany
2021-08-10 00:00:00,2,SO52358,"Half-Finger Gloves, S",23.5481,9.7136,Black,Gloves,Clothing,GEORGE,PATEL,M,High School,Management,M,Germany,Germany
2021-08-10 00:00:00,2,SO52358,Touring Tire,28.99,10.8423,NA,Tires and Tubes,Accessories,GEORGE,PATEL,M,High School,Management,M,Germany,Germany
2021-08-10 00:00:00,2,SO52358,Touring Tire Tube,4.99,1.8663,NA,Tires and Tubes,Accessories,GEORGE,PATEL,M,High School,Management,M,Germany,Germany
2021-08-10 00:00:00,2,SO52360,Fender Set - Mountain,21.98,8.2205,NA,Fenders,Accessories,AARON,YOUNG,M,Graduate Degree,Management,S,United States,Southwest
2021-08-10 00:00:00,2,SO52360,Mountain Tire Tube,4.99,1.8663,NA,Tires and Tubes,Accessories,AARON,YOUNG,M,Graduate Degree,Management,S,United States,Southwest
2021-08-10 00:00:00,2,SO52361,Water Bottle - 30 oz.,4.99,1.8663,NA,Bottles and Cages,Accessories,TASHA,JAI,F,High School,Skilled Manual,M,Australia,Australia
2021-08-10 00:00:00,2,SO52363,LL Road Tire,21.49,8.0373,NA,Tires and Tubes,Accessories,THOMAS,LONG,M,Bachelors,Skilled Manual,M,United States,Southwest
2021-08-10 00:00:00,2,SO52364,AWC Logo Cap,8.6442,5.7052,Multi,Caps,Clothing,DOMINIC,RAMAN,M,Partial College,Manual,M,Germany,Germany
2021-08-10 00:00:00,3,SO52341,ML Mountain Tire,29.99,11.2163,NA,Tires and Tubes,Accessories,EDWARD,CARTER,M,Graduate Degree,Skilled Manual,M,United States,Southwest
2021-08-10 00:00:00,3,SO52346,AWC Logo Cap,8.6442,5.7052,Multi,Caps,Clothing,JOSE,ROSS,M,High School,Professional,M,Canada,Canada
2021-08-10 00:00:00,3,SO52357,Road Tire Tube,3.99,1.4923,NA,Tires and Tubes,Accessories,REBECCA,HERNANDEZ,F,High School,Manual,S,France,France
2021-08-10 00:00:00,3,SO52361,Road Bottle Cage,8.99,3.3623,NA,Bottles and Cages,Accessories,TASHA,JAI,F,High School,Skilled Manual,M,Australia,Australia
2021-08-11 00:00:00,1,SO52365,"Sport-100 Helmet, Black",33.6442,12.0278,Black,Helmets,Accessories,TONYA,NARA,F,High School,Management,M,Australia,Australia
2021-08-11 00:00:00,1,SO52367,"Sport-100 Helmet, Black",33.6442,12.0278,Black,Helmets,Accessories,BRENDA,VAN,F,Bachelors,Professional,S,Australia,Australia
2021-08-11 00:00:00,1,SO52368,"Women's Mountain Shorts, L",69.99,26.1763,Black,Shorts,Clothing,JORGE,ZHU,M,Graduate Degree,Management,S,Australia,Australia
2021-08-11 00:00:00,1,SO52369,"Road-250 Black, 48",2181.5625,1320.6838,Black,Road Bikes,Bikes,ALFREDO,GILL,M,High School,Management,M,United Kingdom,United Kingdom
2021-08-11 00:00:00,1,SO52372,All-Purpose Bike Stand,159,59.466,NA,Bike Stands,Accessories,JASMINE,LONG,F,High School,Professional,S,United States,Southwest
2021-08-11 00:00:00,1,SO52373,Mountain Tire Tube,4.99,1.8663,NA,Tires and Tubes,Accessories,GERALD,PRASAD,M,Bachelors,Management,M,Australia,Australia
2021-08-11 00:00:00,1,SO52373,"Sport-100 Helmet, Blue",33.6442,12.0278,Blue,Helmets,Accessories,GERALD,PRASAD,M,Bachelors,Management,M,Australia,Australia
2021-08-11 00:00:00,1,SO52375,Bike Wash - Dissolver,7.95,2.9733,NA,Cleaners,Accessories,ANTONIO,BENNETT,M,Graduate Degree,Skilled Manual,M,Canada,Canada
2021-08-11 00:00:00,1,SO52376,"Long-Sleeve Logo Jersey, M",48.0673,31.7244,Multi,Jerseys,Clothing,CHRISTY,NARA,F,Bachelors,Skilled Manual,S,United States,Northwest
2021-08-11 00:00:00,1,SO52378,HL Road Tire,32.6,12.1924,NA,Tires and Tubes,Accessories,DYLAN,SIMMONS,M,Partial College,Skilled Manual,S,Canada,Canada
2021-08-11 00:00:00,1,SO52379,HL Road Tire,32.6,12.1924,NA,Tires and Tubes,Accessories,JOSEPH,JOHNSON,M,Graduate Degree,Management,S,United States,Northwest
2021-08-11 00:00:00,1,SO52379,Road Tire Tube,3.99,1.4923,NA,Tires and Tubes,Accessories,JOSEPH,JOHNSON,M,Graduate Degree,Management,S,United States,Northwest
2021-08-11 00:00:00,1,SO52380,All-Purpose Bike Stand,159,59.466,NA,Bike Stands,Accessories,JASON,GRIFFIN,M,Bachelors,Management,M,Canada,Canada
2021-08-11 00:00:00,1,SO52380,HL Road Tire,32.6,12.1924,NA,Tires and Tubes,Accessories,JASON,GRIFFIN,M,Bachelors,Management,M,Canada,Canada
2021-08-11 00:00:00,1,SO52381,Mountain Tire Tube,4.99,1.8663,NA,Tires and Tubes,Accessories,BRYCE,BROOKS,M,Bachelors,Management,M,Canada,Canada
2021-08-11 00:00:00,1,SO52384,"Women's Mountain Shorts, M",69.99,26.1763,Black,Shorts,Clothing,ANGEL,GONZALEZ,M,Partial College,Professional,M,United States,Northwest
2021-08-11 00:00:00,1,SO52385,"Short-Sleeve Classic Jersey, S",53.99,41.5723,Yellow,Jerseys,Clothing,TAYLOR,TORRES,F,Bachelors,Management,S,Canada,Canada
2021-08-11 00:00:00,1,SO52385,"Women's Mountain Shorts, S",69.99,26.1763,Black,Shorts,Clothing,TAYLOR,TORRES,F,Bachelors,Management,S,Canada,Canada
2021-08-11 00:00:00,1,SO52389,LL Mountain Tire,24.99,9.3463,NA,Tires and Tubes,Accessories,ROSS,VANCE,M,Partial High School,Skilled Manual,S,France,France
2021-08-11 00:00:00,1,SO52393,"Sport-100 Helmet, Red",34.99,13.0863,Red,Helmets,Accessories,DEVIN,GRAY,M,High School,Professional,S,United Kingdom,United Kingdom
2021-08-11 00:00:00,1,SO52394,Touring Tire Tube,4.99,1.8663,NA,Tires and Tubes,Accessories,ROBERTO,MUNOZ,M,Partial High School,Manual,S,United Kingdom,United Kingdom
2021-08-11 00:00:00,1,SO52395,"Sport-100 Helmet, Black",33.6442,12.0278,Black,Helmets,Accessories,MARIE,KAPOOR,F,Partial High School,Manual,S,France,France
2021-08-11 00:00:00,1,SO52396,HL Mountain Tire,35,13.09,NA,Tires and Tubes,Accessories,ANGEL,BAKER,M,Graduate Degree,Professional,M,United States,Southwest
2021-08-11 00:00:00,1,SO52396,"Mountain-200 Black, 46",2049.0982,1105.81,Black,Mountain Bikes,Bikes,ANGEL,BAKER,M,Graduate Degree,Professional,M,United States,Southwest
2021-08-11 00:00:00,1,SO52396,"Sport-100 Helmet, Red",34.99,13.0863,Red,Helmets,Accessories,ANGEL,BAKER,M,Graduate Degree,Professional,M,United States,Southwest
2021-08-11 00:00:00,1,SO52397,"Mountain-200 Black, 38",2049.0982,1105.81,Black,Mountain Bikes,Bikes,GREG,TAYLOR,M,Graduate Degree,Professional,M,United States,Southwest
2021-08-11 00:00:00,1,SO52398,"Road-750 Black, 58",539.99,343.6496,Black,Road Bikes,Bikes,ERNEST,ZHU,M,Bachelors,Clerical,M,Australia,Australia
2021-08-11 00:00:00,1,SO52398,"Sport-100 Helmet, Red",34.99,13.0863,Red,Helmets,Accessories,ERNEST,ZHU,M,Bachelors,Clerical,M,Australia,Australia
2021-08-11 00:00:00,1,SO52399,"Road-750 Black, 52",539.99,343.6496,Black,Road Bikes,Bikes,RILEY,REED,F,High School,Manual,M,Australia,Australia
2021-08-11 00:00:00,1,SO52400,"Long-Sleeve Logo Jersey, XL",48.0673,31.7244,Multi,Jerseys,Clothing,MARIAH,COLEMAN,F,Bachelors,Management,M,United States,Southwest
2021-08-11 00:00:00,1,SO52400,"Sport-100 Helmet, Black",33.6442,12.0278,Black,Helmets,Accessories,MARIAH,COLEMAN,F,Bachelors,Management,M,United States,Southwest
2021-08-11 00:00:00,1,SO52400,"Touring-1000 Blue, 60",2384.07,1481.9379,Blue,Touring Bikes,Bikes,MARIAH,COLEMAN,F,Bachelors,Management,M,United States,Southwest
2021-08-11 00:00:00,1,SO52401,"Road-550-W Yellow, 42",1000.4375,605.6492,Yellow,Road Bikes,Bikes,TANYA,SERRANO,F,Bachelors,Skilled Manual,M,United Kingdom,United Kingdom
2021-08-11 00:00:00,1,SO52401,"Sport-100 Helmet, Red",34.99,13.0863,Red,Helmets,Accessories,TANYA,SERRANO,F,Bachelors,Skilled Manual,M,United Kingdom,United Kingdom
2021-08-11 00:00:00,1,SO52402,"Road-750 Black, 48",539.99,343.6496,Black,Road Bikes,Bikes,ISABEL,PATTERSON,F,Bachelors,Skilled Manual,S,United States,Northwest
2021-08-11 00:00:00,1,SO52403,"Long-Sleeve Logo Jersey, XL",48.0673,31.7244,Multi,Jerseys,Clothing,ADRIAN,TORRES,M,Graduate Degree,Professional,S,United States,Southwest
2021-08-11 00:00:00,1,SO52403,"Road-550-W Yellow, 42",1000.4375,605.6492,Yellow,Road Bikes,Bikes,ADRIAN,TORRES,M,Graduate Degree,Professional,S,United States,Southwest
2021-08-11 00:00:00,1,SO52404,"Road-750 Black, 58",539.99,343.6496,Black,Road Bikes,Bikes,CLINTON,RUBIO,M,Partial College,Manual,S,United Kingdom,United Kingdom
2021-08-11 00:00:00,1,SO52404,"Sport-100 Helmet, Red",34.99,13.0863,Red,Helmets,Accessories,CLINTON,RUBIO,M,Partial College,Manual,S,United Kingdom,United Kingdom
2021-08-11 00:00:00,1,SO52405,"Road-750 Black, 48",539.99,343.6496,Black,Road Bikes,Bikes,JANET,DIAZ,F,Partial High School,Manual,M,United Kingdom,United Kingdom
2021-08-11 00:00:00,1,SO52406,"Touring-1000 Yellow, 50",2384.07,1481.9379,Yellow,Touring Bikes,Bikes,MADISON,HUGHES,F,Partial College,Professional,M,Germany,Germany
2021-08-11 00:00:00,1,SO52407,"Road-250 Black, 48",2181.5625,1320.6838,Black,Road Bikes,Bikes,AMY,ZHANG,F,Partial College,Skilled Manual,S,Australia,Australia
2021-08-11 00:00:00,2,SO52365,Mountain Tire Tube,4.99,1.8663,NA,Tires and Tubes,Accessories,TONYA,NARA,F,High School,Management,M,Australia,Australia
2021-08-11 00:00:00,2,SO52367,Mountain Tire Tube,4.99,1.8663,NA,Tires and Tubes,Accessories,BRENDA,VAN,F,Bachelors,Professional,S,Australia,Australia
2021-08-11 00:00:00,2,SO52368,AWC Logo Cap,8.6442,5.7052,Multi,Caps,Clothing,JORGE,ZHU,M,Graduate Degree,Management,S,Australia,Australia
2021-08-11 00:00:00,2,SO52369,AWC Logo Cap,8.6442,5.7052,Multi,Caps,Clothing,ALFREDO,GILL,M,High School,Management,M,United Kingdom,United Kingdom
2021-08-11 00:00:00,2,SO52369,Road Bottle Cage,8.99,3.3623,NA,Bottles and Cages,Accessories,ALFREDO,GILL,M,High School,Management,M,United Kingdom,United Kingdom
2021-08-11 00:00:00,2,SO52369,Water Bottle - 30 oz.,4.99,1.8663,NA,Bottles and Cages,Accessories,ALFREDO,GILL,M,High School,Management,M,United Kingdom,United Kingdom
2021-08-11 00:00:00,2,SO52371,Patch Kit/8 Patches,2.29,0.8565,NA,Tires and Tubes,Accessories,JENNA,GREEN,F,Partial College,Clerical,M,United States,Southwest
2021-08-11 00:00:00,2,SO52372,Patch Kit/8 Patches,2.29,0.8565,NA,Tires and Tubes,Accessories,JASMINE,LONG,F,High School,Professional,S,United States,Southwest
2021-08-11 00:00:00,2,SO52373,LL Mountain Tire,24.99,9.3463,NA,Tires and Tubes,Accessories,GERALD,PRASAD,M,Bachelors,Management,M,Australia,Australia
2021-08-11 00:00:00,2,SO52374,AWC Logo Cap,8.6442,5.7052,Multi,Caps,Clothing,ANTONIO,BENNETT,M,Graduate Degree,Skilled Manual,M,Canada,Canada
2021-08-11 00:00:00,2,SO52375,Road Tire Tube,3.99,1.4923,NA,Tires and Tubes,Accessories,ANTONIO,BENNETT,M,Graduate Degree,Skilled Manual,M,Canada,Canada
2021-08-11 00:00:00,2,SO52376,"Half-Finger Gloves, L",23.5481,9.7136,Black,Gloves,Clothing,CHRISTY,NARA,F,Bachelors,Skilled Manual,S,United States,Northwest
2021-08-11 00:00:00,2,SO52377,Bike Wash - Dissolver,7.95,2.9733,NA,Cleaners,Accessories,DANIEL,DAVIS,M,Bachelors,Professional,S,Canada,Canada
2021-08-11 00:00:00,2,SO52377,Patch Kit/8 Patches,2.29,0.8565,NA,Tires and Tubes,Accessories,DANIEL,DAVIS,M,Bachelors,Professional,S,Canada,Canada
2021-08-11 00:00:00,2,SO52378,Patch Kit/8 Patches,2.29,0.8565,NA,Tires and Tubes,Accessories,DYLAN,SIMMONS,M,Partial College,Skilled Manual,S,Canada,Canada
2021-08-11 00:00:00,2,SO52378,Road Tire Tube,3.99,1.4923,NA,Tires and Tubes,Accessories,DYLAN,SIMMONS,M,Partial College,Skilled Manual,S,Canada,Canada
2021-08-11 00:00:00,2,SO52380,Patch Kit/8 Patches,2.29,0.8565,NA,Tires and Tubes,Accessories,JASON,GRIFFIN,M,Bachelors,Management,M,Canada,Canada
2021-08-11 00:00:00,2,SO52381,ML Mountain Tire,29.99,11.2163,NA,Tires and Tubes,Accessories,BRYCE,BROOKS,M,Bachelors,Management,M,Canada,Canada
2021-08-11 00:00:00,2,SO52381,Patch Kit/8 Patches,2.29,0.8565,NA,Tires and Tubes,Accessories,BRYCE,BROOKS,M,Bachelors,Management,M,Canada,Canada
2021-08-11 00:00:00,2,SO52382,ML Mountain Tire,29.99,11.2163,NA,Tires and Tubes,Accessories,SEBASTIAN,RICHARDSON,M,Graduate Degree,Skilled Manual,M,United States,Southwest
2021-08-11 00:00:00,2,SO52382,Patch Kit/8 Patches,2.29,0.8565,NA,Tires and Tubes,Accessories,SEBASTIAN,RICHARDSON,M,Graduate Degree,Skilled Manual,M,United States,Southwest
2021-08-11 00:00:00,2,SO52383,Mountain Bottle Cage,9.99,3.7363,NA,Bottles and Cages,Accessories,TREVOR,GONZALES,M,Graduate Degree,Professional,M,Canada,Canada
2021-08-11 00:00:00,2,SO52383,Water Bottle - 30 oz.,4.99,1.8663,NA,Bottles and Cages,Accessories,TREVOR,GONZALES,M,Graduate Degree,Professional,M,Canada,Canada
2021-08-11 00:00:00,2,SO52384,"Half-Finger Gloves, M",23.5481,9.7136,Black,Gloves,Clothing,ANGEL,GONZALEZ,M,Partial College,Professional,M,United States,Northwest
2021-08-11 00:00:00,2,SO52386,Water Bottle - 30 oz.,4.99,1.8663,NA,Bottles and Cages,Accessories,SAMANTHA,JENKINS,F,Partial College,Skilled Manual,M,Canada,Canada
2021-08-11 00:00:00,2,SO52387,Mountain Tire Tube,4.99,1.8663,NA,Tires and Tubes,Accessories,LAUREN,WATSON,F,High School,Professional,M,United States,Southwest
2021-08-11 00:00:00,2,SO52387,Patch Kit/8 Patches,2.29,0.8565,NA,Tires and Tubes,Accessories,LAUREN,WATSON,F,High School,Professional,M,United States,Southwest
2021-08-11 00:00:00,2,SO52390,ML Road Tire,24.99,9.3463,NA,Tires and Tubes,Accessories,HAILEY,PETERSON,F,Partial College,Clerical,S,Germany,Germany
2021-08-11 00:00:00,2,SO52390,Patch Kit/8 Patches,2.29,0.8565,NA,Tires and Tubes,Accessories,HAILEY,PETERSON,F,Partial College,Clerical,S,Germany,Germany
2021-08-11 00:00:00,2,SO52390,Road Tire Tube,3.99,1.4923,NA,Tires and Tubes,Accessories,HAILEY,PETERSON,F,Partial College,Clerical,S,Germany,Germany
2021-08-11 00:00:00,2,SO52391,Water Bottle - 30 oz.,4.99,1.8663,NA,Bottles and Cages,Accessories,GILBERT,ZHANG,M,Bachelors,Skilled Manual,M,Germany,Germany
2021-08-11 00:00:00,2,SO52392,Road Tire Tube,3.99,1.4923,NA,Tires and Tubes,Accessories,MEGAN,SHERMAN,M,High School,Professional,S,Germany,Germany
2021-08-11 00:00:00,2,SO52393,Touring Tire Tube,4.99,1.8663,NA,Tires and Tubes,Accessories,DEVIN,GRAY,M,High School,Professional,S,United Kingdom,United Kingdom
2021-08-11 00:00:00,2,SO52394,Patch Kit/8 Patches,2.29,0.8565,NA,Tires and Tubes,Accessories,ROBERTO,MUNOZ,M,Partial High School,Manual,S,United Kingdom,United Kingdom
2021-08-11 00:00:00,2,SO52396,Mountain Tire Tube,4.99,1.8663,NA,Tires and Tubes,Accessories,ANGEL,BAKER,M,Graduate Degree,Professional,M,United States,Southwest
2021-08-11 00:00:00,2,SO52397,AWC Logo Cap,8.6442,5.7052,Multi,Caps,Clothing,GREG,TAYLOR,M,Graduate Degree,Professional,M,United States,Southwest
2021-08-11 00:00:00,2,SO52397,Water Bottle - 30 oz.,4.99,1.8663,NA,Bottles and Cages,Accessories,GREG,TAYLOR,M,Graduate Degree,Professional,M,United States,Southwest
2021-08-11 00:00:00,2,SO52398,Road Bottle Cage,8.99,3.3623,NA,Bottles and Cages,Accessories,ERNEST,ZHU,M,Bachelors,Clerical,M,Australia,Australia
2021-08-11 00:00:00,2,SO52398,Water Bottle - 30 oz.,4.99,1.8663,NA,Bottles and Cages,Accessories,ERNEST,ZHU,M,Bachelors,Clerical,M,Australia,Australia
2021-08-11 00:00:00,2,SO52400,"Racing Socks, M",8.99,3.3623,White,Socks,Clothing,MARIAH,COLEMAN,F,Bachelors,Management,M,United States,Southwest
2021-08-11 00:00:00,2,SO52400,Road Bottle Cage,8.99,3.3623,NA,Bottles and Cages,Accessories,MARIAH,COLEMAN,F,Bachelors,Management,M,United States,Southwest
2021-08-11 00:00:00,2,SO52400,Water Bottle - 30 oz.,4.99,1.8663,NA,Bottles and Cages,Accessories,MARIAH,COLEMAN,F,Bachelors,Management,M,United States,Southwest
2021-08-11 00:00:00,2,SO52402,LL Road Tire,21.49,8.0373,NA,Tires and Tubes,Accessories,ISABEL,PATTERSON,F,Bachelors,Skilled Manual,S,United States,Northwest
2021-08-11 00:00:00,2,SO52403,AWC Logo Cap,8.6442,5.7052,Multi,Caps,Clothing,ADRIAN,TORRES,M,Graduate Degree,Professional,S,United States,Southwest
2021-08-11 00:00:00,2,SO52405,"Racing Socks, M",8.99,3.3623,White,Socks,Clothing,JANET,DIAZ,F,Partial High School,Manual,M,United Kingdom,United Kingdom
2021-08-11 00:00:00,3,SO52365,ML Mountain Tire,29.99,11.2163,NA,Tires and Tubes,Accessories,TONYA,NARA,F,High School,Management,M,Australia,Australia
2021-08-11 00:00:00,3,SO52386,AWC Logo Cap,8.6442,5.7052,Multi,Caps,Clothing,SAMANTHA,JENKINS,F,Partial College,Skilled Manual,M,Canada,Canada
2021-08-11 00:00:00,3,SO52389,Mountain Tire Tube,4.99,1.8663,NA,Tires and Tubes,Accessories,ROSS,VANCE,M,Partial High School,Skilled Manual,S,France,France
2021-08-11 00:00:00,3,SO52397,Mountain Bottle Cage,9.99,3.7363,NA,Bottles and Cages,Accessories,GREG,TAYLOR,M,Graduate Degree,Professional,M,United States,Southwest
2021-08-12 00:00:00,1,SO52408,"Road-250 Black, 48",2181.5625,1320.6838,Black,Road Bikes,Bikes,ALVIN,SUN,M,Graduate Degree,Management,M,Australia,Australia
2021-08-12 00:00:00,1,SO52409,"Mountain-200 Black, 42",2049.0982,1105.81,Black,Mountain Bikes,Bikes,SYDNEY,BRYANT,F,Partial College,Professional,S,Germany,Germany
2021-08-12 00:00:00,1,SO52409,"Sport-100 Helmet, Black",33.6442,12.0278,Black,Helmets,Accessories,SYDNEY,BRYANT,F,Partial College,Professional,S,Germany,Germany
2021-08-12 00:00:00,1,SO52410,"Mountain-200 Black, 42",2049.0982,1105.81,Black,Mountain Bikes,Bikes,SHANNON,LIU,F,High School,Professional,M,United Kingdom,United Kingdom
2021-08-12 00:00:00,1,SO52410,"Sport-100 Helmet, Red",34.99,13.0863,Red,Helmets,Accessories,SHANNON,LIU,F,High School,Professional,M,United Kingdom,United Kingdom
2021-08-12 00:00:00,1,SO52413,HL Mountain Tire,35,13.09,NA,Tires and Tubes,Accessories,PABLO,ROVIRA DIEZ,M,Bachelors,Professional,S,Australia,Australia
2021-08-12 00:00:00,1,SO52414,HL Road Tire,32.6,12.1924,NA,Tires and Tubes,Accessories,RICKY,MARTIN,M,Bachelors,Professional,S,Australia,Australia
2021-08-12 00:00:00,1,SO52414,"Sport-100 Helmet, Blue",33.6442,12.0278,Blue,Helmets,Accessories,RICKY,MARTIN,M,Bachelors,Professional,S,Australia,Australia
2021-08-12 00:00:00,1,SO52416,ML Road Tire,24.99,9.3463,NA,Tires and Tubes,Accessories,COURTNEY,LOPEZ,F,Graduate Degree,Clerical,S,United Kingdom,United Kingdom
2021-08-12 00:00:00,1,SO52416,"Road-350-W Yellow, 48",1700.99,1082.51,Yellow,Road Bikes,Bikes,COURTNEY,LOPEZ,F,Graduate Degree,Clerical,S,United Kingdom,United Kingdom
2021-08-12 00:00:00,1,SO52417,All-Purpose Bike Stand,159,59.466,NA,Bike Stands,Accessories,HAROLD,GARCIA,M,Bachelors,Management,S,Australia,Australia
2021-08-12 00:00:00,1,SO52418,"Road-250 Black, 48",2181.5625,1320.6838,Black,Road Bikes,Bikes,DALE,HOLT,M,Bachelors,Management,M,United Kingdom,United Kingdom
2021-08-12 00:00:00,1,SO52419,"Sport-100 Helmet, Black",33.6442,12.0278,Black,Helmets,Accessories,SIERRA,YOUNG,F,Graduate Degree,Skilled Manual,S,Canada,Canada
2021-08-12 00:00:00,1,SO52420,"Short-Sleeve Classic Jersey, S",53.99,41.5723,Yellow,Jerseys,Clothing,DALTON,PEREZ,M,Partial College,Professional,M,Canada,Canada
2021-08-12 00:00:00,1,SO52421,"Sport-100 Helmet, Blue",33.6442,12.0278,Blue,Helmets,Accessories,ANNA,GRIFFIN,NA,Partial College,Professional,S,United States,Southwest
2021-08-12 00:00:00,1,SO52422,Bike Wash - Dissolver,7.95,2.9733,NA,Cleaners,Accessories,HENRY,GARCIA,M,Partial College,Professional,M,Canada,Canada
2021-08-12 00:00:00,1,SO52425,HL Road Tire,32.6,12.1924,NA,Tires and Tubes,Accessories,ETHAN,PATTERSON,M,Graduate Degree,Professional,M,United States,Southwest
2021-08-12 00:00:00,1,SO52426,HL Road Tire,32.6,12.1924,NA,Tires and Tubes,Accessories,RACHEL,MOORE,F,High School,Skilled Manual,S,United States,Southwest
2021-08-12 00:00:00,1,SO52430,Mountain Bottle Cage,9.99,3.7363,NA,Bottles and Cages,Accessories,MEGHAN,SERRANO,F,Graduate Degree,Management,M,United States,Southwest
2021-08-12 00:00:00,1,SO52431,Water Bottle - 30 oz.,4.99,1.8663,NA,Bottles and Cages,Accessories,ALISHA,XIE,F,Partial College,Skilled Manual,S,United States,Northwest
2021-08-12 00:00:00,1,SO52432,"Long-Sleeve Logo Jersey, M",48.0673,31.7244,Multi,Jerseys,Clothing,LUIS,KUMAR,M,Graduate Degree,Professional,S,United States,Northwest
2021-08-12 00:00:00,1,SO52432,"Women's Mountain Shorts, M",69.99,26.1763,Black,Shorts,Clothing,LUIS,KUMAR,M,Graduate Degree,Professional,S,United States,Northwest
2021-08-12 00:00:00,1,SO52433,"Women's Mountain Shorts, M",69.99,26.1763,Black,Shorts,Clothing,FREDERICK,SRINI,M,High School,Skilled Manual,M,United States,Northwest
2021-08-12 00:00:00,1,SO52434,"Long-Sleeve Logo Jersey, M",48.0673,31.7244,Multi,Jerseys,Clothing,LOGAN,MOORE,M,Bachelors,Skilled Manual,M,Canada,Canada
2021-08-12 00:00:00,1,SO52434,"Sport-100 Helmet, Black",33.6442,12.0278,Black,Helmets,Accessories,LOGAN,MOORE,M,Bachelors,Skilled Manual,M,Canada,Canada
2021-08-12 00:00:00,1,SO52435,Mountain Tire Tube,4.99,1.8663,NA,Tires and Tubes,Accessories,HAILEY,WATSON,F,High School,Skilled Manual,M,United States,Northwest
2021-08-12 00:00:00,1,SO52439,"Half-Finger Gloves, L",23.5481,9.7136,Black,Gloves,Clothing,ROY,KAPOOR,M,Partial College,Manual,M,Germany,Germany
2021-08-12 00:00:00,1,SO52442,LL Road Tire,21.49,8.0373,NA,Tires and Tubes,Accessories,TOMMY,SHEN,M,Partial College,Clerical,S,Germany,Germany
2021-08-12 00:00:00,1,SO52443,AWC Logo Cap,8.6442,5.7052,Multi,Caps,Clothing,TODD,LI,M,Partial College,Professional,M,United States,Southwest
2021-08-12 00:00:00,1,SO52443,HL Mountain Tire,35,13.09,NA,Tires and Tubes,Accessories,TODD,LI,M,Partial College,Professional,M,United States,Southwest
2021-08-12 00:00:00,1,SO52443,"Long-Sleeve Logo Jersey, M",48.0673,31.7244,Multi,Jerseys,Clothing,TODD,LI,M,Partial College,Professional,M,United States,Southwest
2021-08-12 00:00:00,1,SO52443,"Sport-100 Helmet, Blue",33.6442,12.0278,Blue,Helmets,Accessories,TODD,LI,M,Partial College,Professional,M,United States,Southwest
2021-08-12 00:00:00,1,SO52444,HL Mountain Tire,35,13.09,NA,Tires and Tubes,Accessories,DARRELL,CHANDE,M,Graduate Degree,Skilled Manual,M,United States,Southwest
2021-08-12 00:00:00,1,SO52445,HL Mountain Tire,35,13.09,NA,Tires and Tubes,Accessories,MEGAN,RODRIGUEZ,F,Graduate Degree,Skilled Manual,S,United States,Northwest
2021-08-12 00:00:00,1,SO52446,HL Mountain Tire,35,13.09,NA,Tires and Tubes,Accessories,CHLOE,CAMPBELL,F,High School,Professional,M,Canada,Canada
2021-08-12 00:00:00,1,SO52447,HL Mountain Tire,35,13.09,NA,Tires and Tubes,Accessories,KAITLYN,WILSON,F,Bachelors,Professional,S,United States,Southwest
2021-08-12 00:00:00,1,SO52448,HL Mountain Tire,35,13.09,NA,Tires and Tubes,Accessories,MORGAN,HERNANDEZ,F,Graduate Degree,Professional,M,United States,Southwest
2021-08-12 00:00:00,1,SO52450,"Road-350-W Yellow, 40",1700.99,1082.51,Yellow,Road Bikes,Bikes,ARIANNA,HUGHES,F,Partial High School,Skilled Manual,S,United States,Southwest
2021-08-12 00:00:00,1,SO52450,"Short-Sleeve Classic Jersey, XL",53.99,41.5723,Yellow,Jerseys,Clothing,ARIANNA,HUGHES,F,Partial High School,Skilled Manual,S,United States,Southwest
2021-08-12 00:00:00,1,SO52451,"Mountain-500 Silver, 48",564.99,308.2179,Silver,Mountain Bikes,Bikes,EUGENE,ZHU,M,High School,Skilled Manual,M,United States,Southwest
2021-08-12 00:00:00,1,SO52452,"Mountain-200 Silver, 42",2071.4196,1117.8559,Silver,Mountain Bikes,Bikes,HUNTER,RODRIGUEZ,M,Partial High School,Skilled Manual,M,United States,Southwest
2021-08-12 00:00:00,1,SO52452,"Sport-100 Helmet, Red",34.99,13.0863,Red,Helmets,Accessories,HUNTER,RODRIGUEZ,M,Partial High School,Skilled Manual,M,United States,Southwest
2021-08-12 00:00:00,1,SO52453,"Mountain-200 Black, 46",2049.0982,1105.81,Black,Mountain Bikes,Bikes,NINA,YUAN,F,Partial College,Clerical,M,United States,Southwest
2021-08-12 00:00:00,1,SO52454,"Short-Sleeve Classic Jersey, M",53.99,41.5723,Yellow,Jerseys,Clothing,ROBIN,ALVAREZ,F,Partial College,Professional,M,United Kingdom,United Kingdom
2021-08-12 00:00:00,1,SO52454,"Touring-3000 Blue, 54",742.35,461.4448,Blue,Touring Bikes,Bikes,ROBIN,ALVAREZ,F,Partial College,Professional,M,United Kingdom,United Kingdom
