OrderDate,OrderQuantity,OrderNumber,ProductName,ProductPrice,ProductCost,ProductColor,SubcategoryName,CategoryName,FirstName,LastName,Gender,EducationLevel,Occupation,MaritalStatus,Country,Region
2020-03-15 00:00:00,1,SO45669,"Road-150 Red, 56",3578.27,2171.2942,Red,Road Bikes,Bikes,JOAN,WASHINGTON,F,Partial College,Clerical,M,United States,Southwest
2020-03-15 00:00:00,1,SO45670,"Road-150 Red, 62",3578.27,2171.2942,Red,Road Bikes,Bikes,AIDAN,ROSS,M,Graduate Degree,Skilled Manual,S,United States,Northwest
2020-03-15 00:00:00,1,SO45671,"Road-150 Red, 48",3578.27,2171.2942,Red,Road Bikes,Bikes,MARIAH,WOOD,F,Graduate Degree,Skilled Manual,S,United States,Southwest
2020-03-15 00:00:00,1,SO45672,"Road-650 Black, 48",699.0982,413.1463,Black,Road Bikes,Bikes,SHANNON,HU,F,Graduate Degree,Clerical,M,Germany,Germany
2020-03-15 00:00:00,1,SO45673,"Road-150 Red, 48",3578.27,2171.2942,Red,Road Bikes,Bikes,AMY,WU,F,High School,Skilled Manual,S,Australia,Australia
2020-03-15 00:00:00,1,SO45674,"Road-150 Red, 56",3578.27,2171.2942,Red,Road Bikes,Bikes,LACEY,HU,F,Bachelors,Professional,S,Australia,Australia
2020-03-15 00:00:00,1,SO45675,"Road-650 Black, 48",699.0982,413.1463,Black,Road Bikes,Bikes,TONI,PATEL,F,High School,Management,M,Australia,Australia
2020-03-15 00:00:00,1,SO45676,"Mountain-100 Black, 42",3374.99,1898.0944,Black,Mountain Bikes,Bikes,MARC,TORRES,M,Bachelors,Professional,M,Australia,Australia
2020-03-15 00:00:00,1,SO45677,"Mountain-100 Black, 38",3374.99,1898.0944,Black,Mountain Bikes,Bikes,DUSTIN,CHANDER,M,Graduate Degree,Management,M,Australia,Australia
2020-03-16 00:00:00,1,SO45678,"Road-150 Red, 52",3578.27,2171.2942,Red,Road Bikes,Bikes,MEGAN,BARNES,F,Bachelors,Management,S,United States,Southwest
2020-03-16 00:00:00,1,SO45679,"Road-150 Red, 56",3578.27,2171.2942,Red,Road Bikes,Bikes,ALBERTO,NAVARRO,M,Graduate Degree,Skilled Manual,S,United States,Southwest
2020-03-16 00:00:00,1,SO45680,"Road-150 Red, 62",3578.27,2171.2942,Red,Road Bikes,Bikes,HALEY,TORRES,F,Partial College,Clerical,S,Canada,Canada
2020-03-16 00:00:00,1,SO45681,"Road-150 Red, 56",3578.27,2171.2942,Red,Road Bikes,Bikes,GLORIA,MUNOZ,F,High School,Skilled Manual,M,Australia,Australia
2020-03-16 00:00:00,1,SO45682,"Road-150 Red, 48",3578.27,2171.2942,Red,Road Bikes,Bikes,RONNIE,LU,M,Bachelors,Professional,M,Australia,Australia
2020-03-17 00:00:00,1,SO45683,"Road-150 Red, 44",3578.27,2171.2942,Red,Road Bikes,Bikes,IAN,MARTIN,M,High School,Manual,S,Germany,Germany
2020-03-17 00:00:00,1,SO45684,"Mountain-100 Silver, 42",3399.99,1912.1544,Silver,Mountain Bikes,Bikes,DONALD,CHANDRA,M,Partial College,Clerical,M,United Kingdom,United Kingdom
2020-03-17 00:00:00,1,SO45685,"Road-650 Red, 60",699.0982,413.1463,Red,Road Bikes,Bikes,ADRIENNE,BLANCO,F,Partial College,Professional,M,France,France
2020-03-17 00:00:00,1,SO45686,"Mountain-100 Silver, 44",3399.99,1912.1544,Silver,Mountain Bikes,Bikes,RICHARD,RIVERA,M,Partial College,Skilled Manual,M,United States,Northwest
2020-03-17 00:00:00,1,SO45687,"Mountain-100 Silver, 38",3399.99,1912.1544,Silver,Mountain Bikes,Bikes,ELIZABETH,CLARK,F,Partial College,Skilled Manual,M,United States,Northwest
2020-03-17 00:00:00,1,SO45688,"Road-650 Red, 58",699.0982,413.1463,Red,Road Bikes,Bikes,EMMA,COOPER,F,Partial College,Clerical,M,United States,Southwest
2020-03-17 00:00:00,1,SO45689,"Road-150 Red, 48",3578.27,2171.2942,Red,Road Bikes,Bikes,RICKY,GUTIERREZ,M,Partial College,Skilled Manual,M,Australia,Australia
2020-03-17 00:00:00,1,SO45690,"Road-150 Red, 62",3578.27,2171.2942,Red,Road Bikes,Bikes,ERIKA,ROMERO,F,Bachelors,Professional,M,Australia,Australia
2020-03-17 00:00:00,1,SO45691,"Mountain-100 Silver, 38",3399.99,1912.1544,Silver,Mountain Bikes,Bikes,ANGELA,HENDERSON,F,Graduate Degree,Management,M,Australia,Australia
2020-03-18 00:00:00,1,SO45692,"Road-150 Red, 52",3578.27,2171.2942,Red,Road Bikes,Bikes,VICTOR,CARLSON,M,High School,Professional,M,Germany,Germany
2020-03-18 00:00:00,1,SO45693,"Road-150 Red, 52",3578.27,2171.2942,Red,Road Bikes,Bikes,TERESA,GUTIERREZ,F,Graduate Degree,Clerical,M,United Kingdom,United Kingdom
2020-03-18 00:00:00,1,SO45694,"Road-150 Red, 48",3578.27,2171.2942,Red,Road Bikes,Bikes,MORGAN,BENNETT,F,Bachelors,Management,M,United Kingdom,United Kingdom
2020-03-18 00:00:00,1,SO45695,"Road-150 Red, 44",3578.27,2171.2942,Red,Road Bikes,Bikes,SETH,PHILLIPS,M,Partial College,Professional,S,United States,Southwest
2020-03-18 00:00:00,1,SO45696,"Road-150 Red, 56",3578.27,2171.2942,Red,Road Bikes,Bikes,RAFAEL,XIE,M,Bachelors,Management,M,United States,Southwest
2020-03-18 00:00:00,1,SO45697,"Road-150 Red, 56",3578.27,2171.2942,Red,Road Bikes,Bikes,MYA,GONZALES,F,High School,Clerical,M,United States,Southwest
2020-03-18 00:00:00,1,SO45698,"Road-650 Red, 44",699.0982,413.1463,Red,Road Bikes,Bikes,AIDAN,WOOD,M,Partial College,Clerical,M,United States,Southwest
2020-03-18 00:00:00,1,SO45699,"Road-650 Black, 62",699.0982,413.1463,Black,Road Bikes,Bikes,MARY,GREEN,F,Partial College,Clerical,M,United States,Southwest
2020-03-19 00:00:00,1,SO45700,"Road-150 Red, 62",3578.27,2171.2942,Red,Road Bikes,Bikes,JONATHAN,PHILLIPS,M,Partial College,Professional,S,United States,Northwest
2020-03-19 00:00:00,1,SO45701,"Road-150 Red, 44",3578.27,2171.2942,Red,Road Bikes,Bikes,NICOLE,TAYLOR,F,Graduate Degree,Skilled Manual,S,United States,Southwest
2020-03-19 00:00:00,1,SO45702,"Road-650 Red, 58",699.0982,413.1463,Red,Road Bikes,Bikes,ANN,MALHOTRA,F,Partial College,Professional,S,France,France
2020-03-19 00:00:00,1,SO45703,"Road-150 Red, 62",3578.27,2171.2942,Red,Road Bikes,Bikes,DARRYL,LIU,M,Bachelors,Professional,S,Australia,Australia
2020-03-20 00:00:00,1,SO45704,"Road-150 Red, 48",3578.27,2171.2942,Red,Road Bikes,Bikes,STACY,TORRES,F,Bachelors,Clerical,M,Germany,Germany
2020-03-20 00:00:00,1,SO45705,"Road-150 Red, 44",3578.27,2171.2942,Red,Road Bikes,Bikes,JACKSON,PHILLIPS,M,Partial College,Skilled Manual,M,Canada,Canada
2020-03-20 00:00:00,1,SO45706,"Road-150 Red, 52",3578.27,2171.2942,Red,Road Bikes,Bikes,DAVID,DIAZ,M,Partial College,Professional,S,United States,Southwest
2020-03-20 00:00:00,1,SO45707,"Mountain-100 Silver, 42",3399.99,1912.1544,Silver,Mountain Bikes,Bikes,KAYLEE,COOK,F,Graduate Degree,Management,S,Australia,Australia
2020-03-20 00:00:00,1,SO45708,"Road-150 Red, 52",3578.27,2171.2942,Red,Road Bikes,Bikes,RUBEN,PATEL,M,High School,Skilled Manual,M,Australia,Australia
2020-03-20 00:00:00,1,SO45709,"Road-150 Red, 52",3578.27,2171.2942,Red,Road Bikes,Bikes,TINA,SMITH,F,High School,Professional,S,Australia,Australia
2020-03-20 00:00:00,1,SO45710,"Road-150 Red, 62",3578.27,2171.2942,Red,Road Bikes,Bikes,GEOFFREY,FERNANDEZ,M,Partial High School,Professional,M,Australia,Australia
2020-03-20 00:00:00,1,SO45711,"Road-150 Red, 52",3578.27,2171.2942,Red,Road Bikes,Bikes,MARIAH,BARNES,F,Bachelors,Professional,M,Australia,Australia
2020-03-20 00:00:00,1,SO45712,"Mountain-100 Silver, 44",3399.99,1912.1544,Silver,Mountain Bikes,Bikes,MEAGAN,MADAN,F,Bachelors,Professional,S,Australia,Australia
2020-03-21 00:00:00,1,SO45713,"Road-150 Red, 56",3578.27,2171.2942,Red,Road Bikes,Bikes,COLLEEN,CAI,F,Graduate Degree,Skilled Manual,S,United Kingdom,United Kingdom
2020-03-21 00:00:00,1,SO45714,"Road-150 Red, 48",3578.27,2171.2942,Red,Road Bikes,Bikes,CAMERON,LEWIS,M,Graduate Degree,Skilled Manual,S,United States,Southwest
2020-03-21 00:00:00,1,SO45715,"Road-150 Red, 62",3578.27,2171.2942,Red,Road Bikes,Bikes,ROSA,LIANG,F,High School,Skilled Manual,M,Australia,Australia
2020-03-21 00:00:00,1,SO45716,"Road-150 Red, 62",3578.27,2171.2942,Red,Road Bikes,Bikes,TONY,KUMAR,M,High School,Skilled Manual,S,Australia,Australia
2020-03-22 00:00:00,1,SO45717,"Road-150 Red, 62",3578.27,2171.2942,Red,Road Bikes,Bikes,ELIJAH,ROSS,M,Bachelors,Management,S,United States,Northwest
2020-03-22 00:00:00,1,SO45718,"Road-150 Red, 44",3578.27,2171.2942,Red,Road Bikes,Bikes,LAUREN,MARTINEZ,F,Partial College,Professional,S,United States,Southwest
2020-03-22 00:00:00,1,SO45719,"Mountain-100 Black, 44",3374.99,1898.0944,Black,Mountain Bikes,Bikes,ELIJAH,DIAZ,M,Graduate Degree,Professional,M,Canada,Canada
2020-03-22 00:00:00,1,SO45720,"Road-150 Red, 52",3578.27,2171.2942,Red,Road Bikes,Bikes,TINA,GONZALEZ,F,Graduate Degree,Management,M,Australia,Australia
2020-03-22 00:00:00,1,SO45721,"Mountain-100 Silver, 42",3399.99,1912.1544,Silver,Mountain Bikes,Bikes,CANDACE,RAMAN,F,Bachelors,Professional,S,Australia,Australia
2020-03-22 00:00:00,1,SO45722,"Mountain-100 Black, 48",3374.99,1898.0944,Black,Mountain Bikes,Bikes,RAFAEL,TANG,M,Graduate Degree,Management,S,Australia,Australia
2020-03-23 00:00:00,1,SO45723,"Road-150 Red, 44",3578.27,2171.2942,Red,Road Bikes,Bikes,KATELYN,SANCHEZ,F,Bachelors,Management,M,United States,Southwest
2020-03-23 00:00:00,1,SO45724,"Road-150 Red, 48",3578.27,2171.2942,Red,Road Bikes,Bikes,MAURICE,LAL,M,Graduate Degree,Clerical,M,France,France
2020-03-23 00:00:00,1,SO45725,"Road-150 Red, 48",3578.27,2171.2942,Red,Road Bikes,Bikes,ROSA,ZHANG,F,High School,Manual,S,Germany,Germany
2020-03-23 00:00:00,1,SO45726,"Road-150 Red, 52",3578.27,2171.2942,Red,Road Bikes,Bikes,LANCE,GILL,M,Bachelors,Clerical,S,France,France
2020-03-23 00:00:00,1,SO45727,"Mountain-100 Black, 44",3374.99,1898.0944,Black,Mountain Bikes,Bikes,NICHOLE,SHE,F,Graduate Degree,Management,M,Australia,Australia
2020-03-24 00:00:00,1,SO45728,"Road-150 Red, 52",3578.27,2171.2942,Red,Road Bikes,Bikes,MADISON,HUGHES,F,Partial College,Professional,M,Germany,Germany
2020-03-24 00:00:00,1,SO45729,"Road-150 Red, 52",3578.27,2171.2942,Red,Road Bikes,Bikes,ROBIN,SANZ,F,Graduate Degree,Skilled Manual,S,United Kingdom,United Kingdom
2020-03-24 00:00:00,1,SO45730,"Mountain-100 Black, 44",3374.99,1898.0944,Black,Mountain Bikes,Bikes,PHILLIP,SULLIVAN,M,Partial College,Manual,S,France,France
2020-03-24 00:00:00,1,SO45731,"Road-150 Red, 62",3578.27,2171.2942,Red,Road Bikes,Bikes,HUNTER,GRIFFIN,M,Graduate Degree,Management,M,United States,Southwest
2020-03-24 00:00:00,1,SO45732,"Road-150 Red, 44",3578.27,2171.2942,Red,Road Bikes,Bikes,DAKOTA,ROSS,M,Graduate Degree,Skilled Manual,M,United States,Southwest
2020-03-24 00:00:00,1,SO45733,"Road-150 Red, 44",3578.27,2171.2942,Red,Road Bikes,Bikes,RYAN,SMITH,M,Graduate Degree,Skilled Manual,S,United States,Southwest
2020-03-24 00:00:00,1,SO45734,"Road-150 Red, 56",3578.27,2171.2942,Red,Road Bikes,Bikes,HALEY,POWELL,F,Graduate Degree,Skilled Manual,M,United States,Northwest
2020-03-24 00:00:00,1,SO45735,"Road-150 Red, 56",3578.27,2171.2942,Red,Road Bikes,Bikes,CRISTINA,NARA,F,High School,Professional,S,Australia,Australia
2020-03-24 00:00:00,1,SO45736,"Road-150 Red, 62",3578.27,2171.2942,Red,Road Bikes,Bikes,PHIL,SPENCER,M,High School,Management,M,Australia,Australia
2020-03-24 00:00:00,1,SO45737,"Road-150 Red, 44",3578.27,2171.2942,Red,Road Bikes,Bikes,JAY,LOPEZ,M,High School,Management,M,Australia,Australia
2020-03-24 00:00:00,1,SO45738,"Mountain-100 Silver, 44",3399.99,1912.1544,Silver,Mountain Bikes,Bikes,BYRON,CARLSON,M,Bachelors,Professional,S,Australia,Australia
2020-03-24 00:00:00,1,SO45739,"Mountain-100 Black, 38",3374.99,1898.0944,Black,Mountain Bikes,Bikes,KATE,RAJI,F,Graduate Degree,Management,S,Australia,Australia
2020-03-25 00:00:00,1,SO45740,"Road-150 Red, 56",3578.27,2171.2942,Red,Road Bikes,Bikes,ROBIN,CARLSON,F,High School,Skilled Manual,M,Australia,Australia
2020-03-25 00:00:00,1,SO45741,"Road-150 Red, 56",3578.27,2171.2942,Red,Road Bikes,Bikes,KRISTEN,HU,F,High School,Skilled Manual,S,Australia,Australia
2020-03-25 00:00:00,1,SO45742,"Road-150 Red, 48",3578.27,2171.2942,Red,Road Bikes,Bikes,ANDY,VAZQUEZ,M,Partial College,Skilled Manual,S,Australia,Australia
2020-03-25 00:00:00,1,SO45743,"Road-150 Red, 52",3578.27,2171.2942,Red,Road Bikes,Bikes,TIMOTHY,SCOTT,M,Bachelors,Management,M,Australia,Australia
2020-03-25 00:00:00,1,SO45744,"Mountain-100 Black, 48",3374.99,1898.0944,Black,Mountain Bikes,Bikes,ANN,GONZALEZ,F,Graduate Degree,Management,M,Australia,Australia
2020-03-26 00:00:00,1,SO45745,"Road-150 Red, 48",3578.27,2171.2942,Red,Road Bikes,Bikes,MARTIN,PRASAD,M,Graduate Degree,Skilled Manual,M,United Kingdom,United Kingdom
2020-03-26 00:00:00,1,SO45746,"Road-150 Red, 48",3578.27,2171.2942,Red,Road Bikes,Bikes,ZACHARY,FLORES,M,Bachelors,Professional,M,Canada,Canada
2020-03-26 00:00:00,1,SO45747,"Road-150 Red, 56",3578.27,2171.2942,Red,Road Bikes,Bikes,JUSTIN,WASHINGTON,M,Graduate Degree,Skilled Manual,M,United States,Southwest
2020-03-26 00:00:00,1,SO45748,"Road-650 Black, 58",699.0982,413.1463,Black,Road Bikes,Bikes,TERRY,JAI,M,Partial College,Clerical,S,France,France
2020-03-26 00:00:00,1,SO45749,"Road-150 Red, 44",3578.27,2171.2942,Red,Road Bikes,Bikes,STEVE,GAO,M,Partial High School,Manual,S,Germany,Germany
2020-03-26 00:00:00,1,SO45750,"Mountain-100 Silver, 42",3399.99,1912.1544,Silver,Mountain Bikes,Bikes,NICHOLAS,LEE,M,Partial College,Skilled Manual,S,United States,Northwest
2020-03-26 00:00:00,1,SO45751,"Road-650 Black, 48",699.0982,413.1463,Black,Road Bikes,Bikes,CHARLES,GONZALEZ,M,Partial College,Clerical,M,United States,Southwest
2020-03-26 00:00:00,1,SO45752,"Road-150 Red, 56",3578.27,2171.2942,Red,Road Bikes,Bikes,HECTOR,VAZQUEZ,M,Partial College,Skilled Manual,S,Australia,Australia
2020-03-26 00:00:00,1,SO45753,"Road-150 Red, 44",3578.27,2171.2942,Red,Road Bikes,Bikes,ABBY,SANCHEZ,F,Bachelors,Professional,M,Australia,Australia
2020-03-27 00:00:00,1,SO45754,"Road-150 Red, 44",3578.27,2171.2942,Red,Road Bikes,Bikes,AUSTIN,BRYANT,M,Partial College,Clerical,M,United States,Northwest
2020-03-27 00:00:00,1,SO45755,"Road-150 Red, 56",3578.27,2171.2942,Red,Road Bikes,Bikes,LOGAN,CHOW,M,Graduate Degree,Skilled Manual,M,United States,Southwest
2020-03-27 00:00:00,1,SO45756,"Road-150 Red, 52",3578.27,2171.2942,Red,Road Bikes,Bikes,ZACHARY,MOORE,M,Graduate Degree,Skilled Manual,M,United States,Southwest
2020-03-28 00:00:00,1,SO45757,"Road-150 Red, 48",3578.27,2171.2942,Red,Road Bikes,Bikes,TRISHA,LIN,F,Partial College,Manual,S,France,France
2020-03-28 00:00:00,1,SO45758,"Road-150 Red, 48",3578.27,2171.2942,Red,Road Bikes,Bikes,SHANNON,NAVARRO,M,High School,Professional,M,United Kingdom,United Kingdom
2020-03-28 00:00:00,1,SO45759,"Road-150 Red, 52",3578.27,2171.2942,Red,Road Bikes,Bikes,TAYLOR,LEWIS,F,Partial High School,Skilled Manual,S,United States,Southwest
2020-03-28 00:00:00,1,SO45760,"Road-150 Red, 44",3578.27,2171.2942,Red,Road Bikes,Bikes,ANDY,ALVAREZ,M,Bachelors,Management,S,United States,Southwest
2020-03-28 00:00:00,1,SO45761,"Road-150 Red, 56",3578.27,2171.2942,Red,Road Bikes,Bikes,ISAIAH,WRIGHT,M,High School,Skilled Manual,S,United States,Southwest
2020-03-28 00:00:00,1,SO45762,"Road-150 Red, 48",3578.27,2171.2942,Red,Road Bikes,Bikes,BARRY,MARTINEZ,M,Graduate Degree,Clerical,M,France,France
2020-03-28 00:00:00,1,SO45763,"Road-150 Red, 56",3578.27,2171.2942,Red,Road Bikes,Bikes,TABITHA,MORENO,F,High School,Management,S,Australia,Australia
2020-03-28 00:00:00,1,SO45764,"Road-150 Red, 62",3578.27,2171.2942,Red,Road Bikes,Bikes,DOUGLAS,RODRIGUEZ,M,Bachelors,Management,S,Australia,Australia
2020-03-29 00:00:00,1,SO45765,"Mountain-100 Black, 44",3374.99,1898.0944,Black,Mountain Bikes,Bikes,RICKY,VAZQUEZ,M,High School,Professional,M,Germany,Germany
2020-03-29 00:00:00,1,SO45766,"Road-150 Red, 48",3578.27,2171.2942,Red,Road Bikes,Bikes,NOAH,COLEMAN,M,Graduate Degree,Management,S,United States,Southwest
2020-03-29 00:00:00,1,SO45767,"Road-150 Red, 62",3578.27,2171.2942,Red,Road Bikes,Bikes,ORLANDO,VAZQUEZ,M,Graduate Degree,Management,M,United States,Southwest
2020-03-29 00:00:00,1,SO45768,"Road-150 Red, 62",3578.27,2171.2942,Red,Road Bikes,Bikes,ZACHARY,ANDERSON,M,Bachelors,Management,M,United States,Southwest
2020-03-29 00:00:00,1,SO45769,"Road-150 Red, 56",3578.27,2171.2942,Red,Road Bikes,Bikes,JAIME,MORENO,M,Bachelors,Management,M,United States,Southwest
2020-03-29 00:00:00,1,SO45770,"Road-150 Red, 44",3578.27,2171.2942,Red,Road Bikes,Bikes,SUSAN,SHE,F,Bachelors,Professional,M,Australia,Australia
2020-03-30 00:00:00,1,SO45771,"Road-150 Red, 56",3578.27,2171.2942,Red,Road Bikes,Bikes,DANIELLE,REED,F,Bachelors,Management,S,United States,Southwest
2020-03-30 00:00:00,1,SO45772,"Road-150 Red, 52",3578.27,2171.2942,Red,Road Bikes,Bikes,OLIVIA,RAMIREZ,F,High School,Skilled Manual,M,Australia,Australia
2020-03-30 00:00:00,1,SO45773,"Road-150 Red, 44",3578.27,2171.2942,Red,Road Bikes,Bikes,NI IA,ANAND,F,Bachelors,Professional,M,Australia,Australia
2020-03-30 00:00:00,1,SO45774,"Road-150 Red, 48",3578.27,2171.2942,Red,Road Bikes,Bikes,STEPHANIE,COLLINS,F,Graduate Degree,Management,M,United States,Southwest
2020-03-31 00:00:00,1,SO45775,"Road-150 Red, 56",3578.27,2171.2942,Red,Road Bikes,Bikes,JOS,SARAIVA,M,Partial High School,Professional,M,Germany,Germany
2020-03-31 00:00:00,1,SO45776,"Road-150 Red, 52",3578.27,2171.2942,Red,Road Bikes,Bikes,MEGAN,HARRIS,F,Partial College,Clerical,M,Canada,Canada
2020-03-31 00:00:00,1,SO45777,"Mountain-100 Silver, 44",3399.99,1912.1544,Silver,Mountain Bikes,Bikes,SARAH,GARCIA,F,Graduate Degree,Management,S,Australia,Australia
2020-03-31 00:00:00,1,SO45778,"Mountain-100 Black, 48",3374.99,1898.0944,Black,Mountain Bikes,Bikes,SAMUEL,WALKER,M,Partial College,Skilled Manual,S,United States,Northwest
2020-04-01 00:00:00,1,SO45816,"Road-150 Red, 52",3578.27,2171.2942,Red,Road Bikes,Bikes,TAYLOR,GARCIA,F,Graduate Degree,Professional,M,United States,Southwest
2020-04-01 00:00:00,1,SO45817,"Road-150 Red, 44",3578.27,2171.2942,Red,Road Bikes,Bikes,RILEY,SIMMONS,F,Partial High School,Manual,M,Germany,Germany
2020-04-01 00:00:00,1,SO45818,"Road-650 Red, 48",699.0982,413.1463,Red,Road Bikes,Bikes,ARIANA,MORGAN,F,Partial College,Clerical,S,United States,Southwest
2020-04-01 00:00:00,1,SO45819,"Road-150 Red, 48",3578.27,2171.2942,Red,Road Bikes,Bikes,GEORGE,GARCIA,M,Bachelors,Clerical,S,Australia,Australia
2020-04-01 00:00:00,1,SO45820,"Road-650 Black, 48",699.0982,413.1463,Black,Road Bikes,Bikes,SHAWN,TANG,M,Partial High School,Professional,S,Australia,Australia
2020-04-02 00:00:00,1,SO45821,"Mountain-100 Silver, 44",3399.99,1912.1544,Silver,Mountain Bikes,Bikes,GLORIA,TORRES,F,Partial College,Professional,M,United States,Northwest
2020-04-02 00:00:00,1,SO45822,"Road-150 Red, 48",3578.27,2171.2942,Red,Road Bikes,Bikes,MINDY,XU,F,Bachelors,Professional,M,Australia,Australia
2020-04-02 00:00:00,1,SO45823,"Road-150 Red, 44",3578.27,2171.2942,Red,Road Bikes,Bikes,VERONICA,KAPOOR,F,Bachelors,Professional,S,Australia,Australia
2020-04-03 00:00:00,1,SO45824,"Road-150 Red, 48",3578.27,2171.2942,Red,Road Bikes,Bikes,MACKENZIE,CAMPBELL,F,Bachelors,Skilled Manual,S,United States,Northwest
2020-04-03 00:00:00,1,SO45825,"Road-150 Red, 56",3578.27,2171.2942,Red,Road Bikes,Bikes,DENNIS,WARE,NA,Partial High School,Skilled Manual,M,Canada,Canada
2020-04-03 00:00:00,1,SO45826,"Road-150 Red, 62",3578.27,2171.2942,Red,Road Bikes,Bikes,JONATHAN,POWELL,M,Bachelors,Skilled Manual,M,Canada,Canada
2020-04-03 00:00:00,1,SO45827,"Road-150 Red, 48",3578.27,2171.2942,Red,Road Bikes,Bikes,JON,PAL,M,Graduate Degree,Manual,M,United Kingdom,United Kingdom
2020-04-03 00:00:00,1,SO45828,"Road-650 Red, 52",699.0982,413.1463,Red,Road Bikes,Bikes,AUSTIN,FOSTER,M,Partial College,Clerical,M,United States,Northwest
2020-04-03 00:00:00,1,SO45829,"Road-150 Red, 62",3578.27,2171.2942,Red,Road Bikes,Bikes,DARREN,MALHOTRA,M,Graduate Degree,Management,S,Australia,Australia
2020-04-03 00:00:00,1,SO45830,"Road-150 Red, 56",3578.27,2171.2942,Red,Road Bikes,Bikes,JAMIE,GUO,F,Partial College,Manual,M,Australia,Australia
2020-04-03 00:00:00,1,SO45831,"Road-150 Red, 52",3578.27,2171.2942,Red,Road Bikes,Bikes,RODNEY,BLANCO,M,High School,Manual,S,Australia,Australia
2020-04-03 00:00:00,1,SO45832,"Mountain-100 Black, 48",3374.99,1898.0944,Black,Mountain Bikes,Bikes,JOE,RANA,M,Bachelors,Professional,S,Australia,Australia
2020-04-04 00:00:00,1,SO45833,"Road-150 Red, 52",3578.27,2171.2942,Red,Road Bikes,Bikes,HANNAH,PATTERSON,F,Graduate Degree,Professional,M,United States,Northwest
2020-04-04 00:00:00,1,SO45834,"Road-150 Red, 48",3578.27,2171.2942,Red,Road Bikes,Bikes,JOE,TORRES,M,Graduate Degree,Professional,M,United States,Southwest
2020-04-04 00:00:00,1,SO45835,"Road-150 Red, 52",3578.27,2171.2942,Red,Road Bikes,Bikes,VICTORIA,MORRIS,F,Bachelors,Skilled Manual,S,United States,Northwest
2020-04-04 00:00:00,1,SO45836,"Road-150 Red, 44",3578.27,2171.2942,Red,Road Bikes,Bikes,NELSON,HARRISON,M,Partial College,Clerical,S,Germany,Germany
2020-04-04 00:00:00,1,SO45837,"Mountain-100 Black, 38",3374.99,1898.0944,Black,Mountain Bikes,Bikes,CLARENCE,YE,M,High School,Professional,S,United States,Northwest
2020-04-04 00:00:00,1,SO45838,"Road-150 Red, 44",3578.27,2171.2942,Red,Road Bikes,Bikes,GINA,DOMINGUEZ,F,Graduate Degree,Management,S,Australia,Australia
2020-04-04 00:00:00,1,SO45839,"Mountain-100 Black, 42",3374.99,1898.0944,Black,Mountain Bikes,Bikes,PHILIP,CARLSON,M,Bachelors,Professional,S,Australia,Australia
2020-04-05 00:00:00,1,SO45841,"Road-150 Red, 44",3578.27,2171.2942,Red,Road Bikes,Bikes,JACLYN,CHANDER,F,Bachelors,Clerical,S,France,France
2020-04-05 00:00:00,1,SO45842,"Road-150 Red, 56",3578.27,2171.2942,Red,Road Bikes,Bikes,EDWARD,LEWIS,M,Bachelors,Professional,S,United States,Southwest
2020-04-05 00:00:00,1,SO45843,"Road-150 Red, 48",3578.27,2171.2942,Red,Road Bikes,Bikes,SIERRA,ROBERTS,F,Graduate Degree,Skilled Manual,S,United States,Southwest
2020-04-05 00:00:00,1,SO45844,"Road-150 Red, 48",3578.27,2171.2942,Red,Road Bikes,Bikes,ANDREW,RODRIGUEZ,M,Bachelors,Professional,M,United States,Northwest
2020-04-06 00:00:00,1,SO45845,"Road-150 Red, 44",3578.27,2171.2942,Red,Road Bikes,Bikes,BENJAMIN,SHAN,M,Partial High School,Clerical,S,Canada,Canada
2020-04-06 00:00:00,1,SO45846,"Road-150 Red, 56",3578.27,2171.2942,Red,Road Bikes,Bikes,JOSEPH,JACKSON,M,Bachelors,Management,S,Canada,Canada
2020-04-06 00:00:00,1,SO45847,"Mountain-100 Silver, 42",3399.99,1912.1544,Silver,Mountain Bikes,Bikes,GABRIEL,CHOW,M,Bachelors,Professional,M,United States,Southwest
2020-04-06 00:00:00,1,SO45848,"Road-650 Black, 48",699.0982,413.1463,Black,Road Bikes,Bikes,ADAM,GONZALEZ,M,Partial College,Skilled Manual,S,United States,Southwest
2020-04-06 00:00:00,1,SO45849,"Road-150 Red, 48",3578.27,2171.2942,Red,Road Bikes,Bikes,RAUL,LUO,M,Partial College,Manual,S,Australia,Australia
2020-04-07 00:00:00,1,SO45850,"Road-150 Red, 62",3578.27,2171.2942,Red,Road Bikes,Bikes,SETH,MITCHELL,M,Graduate Degree,Skilled Manual,M,United States,Southwest
2020-04-07 00:00:00,1,SO45851,"Road-150 Red, 48",3578.27,2171.2942,Red,Road Bikes,Bikes,GREG,TAYLOR,M,Graduate Degree,Professional,M,United States,Southwest
2020-04-07 00:00:00,1,SO45852,"Road-650 Black, 48",699.0982,413.1463,Black,Road Bikes,Bikes,CHAD,SHEN,M,High School,Professional,S,France,France
2020-04-07 00:00:00,1,SO45853,"Road-150 Red, 52",3578.27,2171.2942,Red,Road Bikes,Bikes,ISABELLE,BARNES,F,Bachelors,Manual,M,United Kingdom,United Kingdom
2020-04-07 00:00:00,1,SO45854,"Road-150 Red, 48",3578.27,2171.2942,Red,Road Bikes,Bikes,DOMINIQUE,SUBRAM,F,Graduate Degree,Skilled Manual,S,United Kingdom,United Kingdom
